eventID,parentEventID,occurrenceID,PhotoID,quadratID,Date,Year,country,countryCode,stateProvince,region,locality,site,reef.name,institutionCode,basisOfRecord,reef.area,understory,Height..cm.,Latitude,Longitude,Depth,Camera,recordedBy,Water.quality,Strobes,Framing.gear.used,White.balance.card,Comments,Annotation.status,Annotation.area,CD,scientificName,value,abundance,individualCount,cover,Group,scientificNameID,AphiaID_accepted,ScientificName_accepted,Authority_accepted,kingdom,phylum,class,order,family,genus,subgenus,species,subspecies
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_004,IMG_5353 00179.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Hymenena Phycodrys,24.7, , ,24.7,Algae,urn:lsid:marinespecies.org:taxname:830,830,Phaeophyceae,"Kjellman, 1891",Chromista,Ochrophyta,Phaeophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_005,IMG_5353 00179.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Tegula patagonica,64,64,4, ,Mollusca,urn:lsid:marinespecies.org:taxname:533470,533470,Tegula patagonica,"(d'Orbigny, 1835)",Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula, ,patagonica,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q004_006,IMG_5353 00179.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Pleurobranchaea maculata,16,16,1, ,Mollusca,urn:lsid:marinespecies.org:taxname:531612,531612,Pleurobranchaea maculata,"(Quoy & Gaimard, 1832)",Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchaeidae,Pleurobranchaea, ,maculata,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_001,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corella eumyota,1.98, , ,1.98,Ascidiacea,urn:lsid:marinespecies.org:taxname:173223,173223,Corella eumyota,"Traustedt, 1882",Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella, ,eumyota,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_002,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,0.99, , ,0.99,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_003,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Colonial tunicate,2.97, , ,2.97,Ascidiacea,urn:lsid:marinespecies.org:taxname:1839,1839,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_004,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Rock boring bivalves,0.99, , ,0.99,Mollusca,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_005,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Lissoclinum fragile,1.98, , ,1.98,Ascidiacea,urn:lsid:marinespecies.org:taxname:250786,250786,Lissoclinum fragile,"(Van Name, 1902)",Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Lissoclinum, ,fragile,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_006,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Encrusting,2.97, , ,2.97,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_007,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Masive,12.87, , ,12.87,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_008,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Darwinella cf  rosacea,1.98, , ,1.98,Porifera,urn:lsid:marinespecies.org:taxname:164872,164872,Darwinella rosacea,"Hechtel, 1965",Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Darwinella, ,rosacea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_009,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Tubular,0.99, , ,0.99,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_010,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Crustose coralline algae,2.97, , ,2.97,Algae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_011,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Macroalgae  Filamentous,1.98, , ,1.98,Algae,urn:lsid:marinespecies.org:taxname:196243,196243,Rhodymeniophycidae,"G.W.Saunders & Hommersand, 2004",Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_012,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Hymenena Phycodrys,21.78, , ,21.78,Algae,urn:lsid:marinespecies.org:taxname:830,830,Phaeophyceae,"Kjellman, 1891",Chromista,Ochrophyta,Phaeophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_013,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Tegula patagonica,16,16,1, ,Mollusca,urn:lsid:marinespecies.org:taxname:533470,533470,Tegula patagonica,"(d'Orbigny, 1835)",Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula, ,patagonica,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q005_014,IMG_5354 00180.JPG,Q005,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Phrikoceros mopsus,16,16,1, ,Platyhelminthes,urn:lsid:marinespecies.org:taxname:879128,879128,Phrikoceros mopsus,"(Marcus, 1952)",Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Phrikoceros, ,mopsus,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_001,IMG_5361 00187.JPG,Q006,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Colonial tunicate,3, , ,3,Ascidiacea,urn:lsid:marinespecies.org:taxname:1839,1839,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_002,IMG_5361 00187.JPG,Q006,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Tubular,12, , ,12,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_003,IMG_5361 00187.JPG,Q006,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Crustose coralline algae,4, , ,4,Algae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_004,IMG_5361 00187.JPG,Q006,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Macroalgae  Filamentous,5, , ,5,Algae,urn:lsid:marinespecies.org:taxname:196243,196243,Rhodymeniophycidae,"G.W.Saunders & Hommersand, 2004",Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_005,IMG_5361 00187.JPG,Q006,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Hymenena Phycodrys,22, , ,22,Algae,urn:lsid:marinespecies.org:taxname:830,830,Phaeophyceae,"Kjellman, 1891",Chromista,Ochrophyta,Phaeophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q006_006,IMG_5361 00187.JPG,Q006,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Ulva sp ,1, , ,1,Chlorophyta,urn:lsid:marinespecies.org:taxname:144296,144296,Ulva,"Linnaeus, 1753",Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_001,IMG_5362 00188.JPG,Q007,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Ascidiella aspersa,1, , ,1,Ascidiacea,urn:lsid:marinespecies.org:taxname:103718,103718,Ascidiella aspersa,"(M<9f>ller, 1776)",Animalia,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidiella, ,aspersa,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_002,IMG_5362 00188.JPG,Q007,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,2, , ,2,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_003,IMG_5362 00188.JPG,Q007,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Colonial tunicate,1, , ,1,Ascidiacea,urn:lsid:marinespecies.org:taxname:1839,1839,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_004,IMG_5362 00188.JPG,Q007,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Terebellidae,1, , ,1,Annelida,urn:lsid:marinespecies.org:taxname:982,982,Terebellidae,"Johnston, 1846",Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q007_005,IMG_5362 00188.JPG,Q007,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Crustose coralline algae,4, , ,4,Algae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q008_001,IMG_5369 00194.JPG,Q008,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,CAVEFLOOR,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corella eumyota,1.98, , ,1.98,Ascidiacea,urn:lsid:marinespecies.org:taxname:173223,173223,Corella eumyota,"Traustedt, 1882",Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella, ,eumyota,
